,Team,Home,Opponent,Victory,Wins,Losses,Ties,Passing Rank,Completions,Attempts,Completion %,Passing Yards,Passing Yards / Attempt,Yards / Reception,Passing Touchdowns,Interceptions,QB Rating,Sacks,Passing Yardage Lost to Sacks,First Downs Passing,Fumbles,Fumbles Lost,Rushing Rank,Attempts.1,Rushing Yards,Rushing Yards / Attempt,Rushing Touchdowns,First Downs Rushing,Kicking Rank,Kicking Points,Field Goals Made,Field Goals Attempted,Field Goal %,Longest Field Goal,Field Goals Blocked,Extra Points Made,Extra Points Attempted,Extra Point %,Extra Points Blocked,Punting Rank,Punts,Punt Yards,Punt Yards Avg,Returning Rank,Kickoff Returns,Kickoff Return Yards,Kickoff Return Avg,Kickoff Return Touchdowns,Kickoff Return Long,Punt Returns,Punt Return Yards,Punt Return Avg,Punt Return Touchdowns,Punt Return Long,Defense Rank,Points Allowed,Total Tackles,Solo Tackles,Assisted Tackles,Sacks.1,Sack Yards,Interceptions.1,Interception Return Touchdowns,Forced Fumbles,Fumbles Opp Recovered,Fumbles Opp Recovered Touchdowns,Passes Defended,Stuffs,Stuff Yards,Safeties,Downs Rank,First Downs,First Downs Rushing.1,First Downs Passing.1,Third Downs Made,Third Downs Attempted,Third Down %,Fourth Downs Made,Fourth Downs Attempted,Fourth Down %,Penalties,First Downs Penalty,Penalty Yards,Yardage Rank,Points,Yards,Rushing Yards.1,Rushing Yards / Attempt.1,Rushing Touchdowns.1,Passing Yards.1,Passing Yards / Attempt.1,Yards / Reception.1,Passing Touchdowns.1,Kickoff Return Yards.1,Punt Return Yards.1,Penalty Yards.1,Turnovers Rank,Turnover +/-,Interceptions.2,Fumbles Opp Recovered.1,Interceptions.3,Fumbles Lost.1,Opponent Wins,Opponent Losses,Opponent Ties,Opponent Passing Rank,Opponent Completions,Opponent Attempts,Opponent Completion %,Opponent Passing Yards,Opponent Passing Yards / Attempt,Opponent Yards / Reception,Opponent Passing Touchdowns,Opponent Interceptions,Opponent QB Rating,Opponent Sacks,Opponent Passing Yardage Lost to Sacks,Opponent First Downs Passing,Opponent Fumbles,Opponent Fumbles Lost,Opponent Rushing Rank,Opponent Attempts.1,Opponent Rushing Yards,Opponent Rushing Yards / Attempt,Opponent Rushing Touchdowns,Opponent First Downs Rushing,Opponent Kicking Rank,Opponent Kicking Points,Opponent Field Goals Made,Opponent Field Goals Attempted,Opponent Field Goal %,Opponent Longest Field Goal,Opponent Field Goals Blocked,Opponent Extra Points Made,Opponent Extra Points Attempted,Opponent Extra Point %,Opponent Extra Points Blocked,Opponent Punting Rank,Opponent Punts,Opponent Punt Yards,Opponent Punt Yards Avg,Opponent Returning Rank,Opponent Kickoff Returns,Opponent Kickoff Return Yards,Opponent Kickoff Return Avg,Opponent Kickoff Return Touchdowns,Opponent Kickoff Return Long,Opponent Punt Returns,Opponent Punt Return Yards,Opponent Punt Return Avg,Opponent Punt Return Touchdowns,Opponent Punt Return Long,Opponent Defense Rank,Opponent Points Allowed,Opponent Total Tackles,Opponent Solo Tackles,Opponent Assisted Tackles,Opponent Sacks.1,Opponent Sack Yards,Opponent Interceptions.1,Opponent Interception Return Touchdowns,Opponent Forced Fumbles,Opponent Fumbles Opp Recovered,Opponent Fumbles Opp Recovered Touchdowns,Opponent Passes Defended,Opponent Stuffs,Opponent Stuff Yards,Opponent Safeties,Opponent Downs Rank,Opponent First Downs,Opponent First Downs Rushing.1,Opponent First Downs Passing.1,Opponent Third Downs Made,Opponent Third Downs Attempted,Opponent Third Down %,Opponent Fourth Downs Made,Opponent Fourth Downs Attempted,Opponent Fourth Down %,Opponent Penalties,Opponent First Downs Penalty,Opponent Penalty Yards,Opponent Yardage Rank,Opponent Points,Opponent Yards,Opponent Rushing Yards.1,Opponent Rushing Yards / Attempt.1,Opponent Rushing Touchdowns.1,Opponent Passing Yards.1,Opponent Passing Yards / Attempt.1,Opponent Yards / Reception.1,Opponent Passing Touchdowns.1,Opponent Kickoff Return Yards.1,Opponent Punt Return Yards.1,Opponent Penalty Yards.1,Opponent Turnovers Rank,Opponent Turnover +/-,Opponent Interceptions.2,Opponent Fumbles Opp Recovered.1,Opponent Interceptions.3,Opponent Fumbles Lost.1
PHI_17_2016,PHI,1,DAL,1,6,9,0,18.6666666667,23.5333333333,37.7333333333,0.622466666667,223.533333333,6.05333333333,10.42,0.933333333333,0.933333333333,78.0533333333,2.06666666667,13.3333333333,11.8666666667,0.733333333333,0.2,13.7333333333,27.2,113.266666667,4.13333333333,1.0,7.06666666667,11.0,8.4,2.2,2.53333333333,0.801133333333,38.2666666667,0.0666666666667,1.8,1.86666666667,0.911133333333,0.0,15.0666666667,3.93333333333,179.2,44.8666666667,10.7333333333,2.2,61.3333333333,28.9066666667,0.133333333333,21.7333333333,1.26666666667,16.4,8.20666666667,0.0,11.6666666667,14.6,21.2,51.9333333333,36.6,15.3333333333,2.06666666667,12.1333333333,0.933333333333,0.2,0.933333333333,0.666666666667,0.0,4.8,3.4,9.53333333333,0.0666666666667,13.4666666667,20.6,7.06666666667,11.8666666667,5.26666666667,14.0,0.373333333333,0.866666666667,1.73333333333,0.345333333333,7.26666666667,1.66666666667,58.9333333333,14.9333333333,22.6666666667,336.8,113.266666667,4.13333333333,1.0,223.533333333,6.05333333333,10.42,0.933333333333,61.3333333333,16.4,58.9333333333,11.8,0.266666666667,0.933333333333,0.666666666667,0.933333333333,0.4,13,2,0,16.6,20.6,30.2666666667,0.6934,233.666666667,7.96,12.0133333333,1.6,0.266666666667,106.913333333,1.66666666667,9.53333333333,12.1333333333,0.4,0.266666666667,6.33333333333,31.8666666667,155.133333333,4.88,1.6,9.2,11.8666666667,8.0,1.66666666667,2.0,0.644466666667,30.6,0.0,3.0,3.0,1.0,0.0,14.7333333333,3.6,164.4,45.38,14.3333333333,1.4,29.8,17.88,0.0,18.7333333333,1.66666666667,11.6666666667,5.93333333333,0.0,8.46666666667,10.1333333333,18.6,57.7333333333,39.6666666667,18.0666666667,2.26666666667,13.0666666667,0.6,0.0,1.2,0.733333333333,0.0,4.06666666667,3.0,6.53333333333,0.0,9.93333333333,22.8666666667,9.2,12.1333333333,5.0,11.8,0.425333333333,0.533333333333,0.6,0.366666666667,6.66666666667,1.53333333333,56.2666666667,10.6666666667,27.2,388.8,155.133333333,4.88,1.6,233.666666667,7.96,12.0133333333,1.6,29.8,11.6666666667,56.2666666667,10.4,0.466666666667,0.6,0.733333333333,0.266666666667,0.6
NYJ_17_2016,NYJ,1,BUF,1,4,11,0,18.7333333333,19.4,34.6666666667,0.5596,217.6,6.39333333333,12.16,0.933333333333,1.66666666667,67.7533333333,2.26666666667,11.4,10.3333333333,0.533333333333,0.133333333333,14.6666666667,25.8666666667,111.666666667,4.22666666667,0.666666666667,6.0,17.2,6.2,1.6,1.86666666667,0.816666666667,34.6666666667,0.2,1.4,1.53333333333,0.633333333333,0.0,20.6,4.73333333333,200.333333333,42.3666666667,13.2,2.8,60.6,20.6866666667,0.0,23.8,1.46666666667,8.33333333333,3.84666666667,0.0,5.4,18.6,26.6,54.6666666667,36.2666666667,18.4,1.6,10.6,0.466666666667,0.0,0.8,0.266666666667,0.0,3.0,3.13333333333,7.2,0.0,18.6666666667,18.2,6.0,10.3333333333,4.8,13.1333333333,0.354,0.533333333333,1.13333333333,0.344666666667,6.06666666667,1.86666666667,54.8,20.1333333333,16.3333333333,329.266666667,111.666666667,4.22666666667,0.666666666667,217.6,6.39333333333,12.16,0.933333333333,60.6,8.33333333333,54.8,19.4,-1.53333333333,0.466666666667,0.266666666667,1.66666666667,0.6,7,8,0,21.6,18.0666666667,29.5333333333,0.6124,191.6,6.46666666667,11.42,1.13333333333,0.4,87.6866666667,2.86666666667,12.9333333333,9.86666666667,0.0666666666667,0.0666666666667,8.33333333333,30.9333333333,170.8,5.32666666667,1.86666666667,9.26666666667,16.6666666667,6.2,1.2,1.6,0.6722,27.8,0.0,2.6,2.93333333333,0.9056,0.0666666666667,21.3333333333,4.6,195.266666667,42.2066666667,16.2666666667,2.4,49.8666666667,17.56,0.0,19.4666666667,1.73333333333,19.3333333333,11.1333333333,0.0,16.6,15.6,23.2,60.5333333333,41.1333333333,19.4,2.53333333333,16.3333333333,0.8,0.0666666666667,0.733333333333,0.4,0.133333333333,4.73333333333,2.2,4.6,0.0,15.0666666667,20.9333333333,9.26666666667,9.86666666667,5.33333333333,12.9333333333,0.399333333333,0.533333333333,0.933333333333,0.3,7.46666666667,1.8,64.0,12.7333333333,25.9333333333,362.4,170.8,5.32666666667,1.86666666667,191.6,6.46666666667,11.42,1.13333333333,49.8666666667,19.3333333333,64.0,10.6666666667,0.6,0.8,0.4,0.4,0.2
MIN_17_2016,MIN,1,CHI,1,7,8,0,15.3333333333,25.9333333333,36.9333333333,0.7008,239.066666667,6.54,10.12,1.13333333333,0.266666666667,94.94,2.53333333333,18.8666666667,12.9333333333,0.6,0.333333333333,22.7333333333,23.4666666667,72.0666666667,3.19333333333,0.533333333333,4.06666666667,15.4,6.6,1.73333333333,2.0,0.844466666667,35.2666666667,0.0666666666667,1.4,1.86666666667,0.6278,0.0666666666667,18.1333333333,4.8,206.066666667,43.3066666667,11.8666666667,2.13333333333,57.8,29.32,0.0666666666667,31.5333333333,2.13333333333,20.6,7.87333333333,0.133333333333,11.8,12.0,19.8,54.8,36.9333333333,17.8666666667,2.6,20.0666666667,0.8,0.133333333333,0.8,0.666666666667,0.0666666666667,3.66666666667,1.46666666667,3.0,0.0666666666667,17.8,18.8,4.06666666667,12.9333333333,5.0,13.4,0.362666666667,0.533333333333,1.13333333333,0.222,6.73333333333,1.8,57.8,17.4666666667,19.2666666667,311.133333333,72.0666666667,3.19333333333,0.533333333333,239.066666667,6.54,10.12,1.13333333333,57.8,20.6,57.8,10.7333333333,0.466666666667,0.8,0.666666666667,0.266666666667,0.733333333333,3,12,0,14.1333333333,22.2666666667,35.9333333333,0.6152,255.266666667,7.19333333333,12.3333333333,1.2,1.13333333333,81.0333333333,1.73333333333,10.7333333333,13.5333333333,0.466666666667,0.266666666667,15.7333333333,22.8666666667,103.466666667,4.63333333333,0.666666666667,5.53333333333,18.9333333333,5.4,1.13333333333,1.46666666667,0.65,27.7333333333,0.0666666666667,2.0,2.06666666667,0.966666666667,0.0,17.5333333333,4.33333333333,190.066666667,44.3933333333,14.8,2.6,52.6666666667,18.5266666667,0.0,21.9333333333,1.73333333333,14.3333333333,8.24,0.0666666666667,9.33333333333,16.9333333333,24.0666666667,55.6666666667,43.0,12.6666666667,2.46666666667,15.3333333333,0.466666666667,0.0666666666667,0.733333333333,0.2,0.0666666666667,4.33333333333,2.2,4.06666666667,0.0666666666667,14.8666666667,20.3333333333,5.53333333333,13.5333333333,4.53333333333,11.7333333333,0.374666666667,0.2,0.8,0.155333333333,6.93333333333,1.26666666667,61.2,19.7333333333,17.9333333333,358.733333333,103.466666667,4.63333333333,0.666666666667,255.266666667,7.19333333333,12.3333333333,1.2,52.6666666667,14.3333333333,61.2,18.0,-1.06666666667,0.466666666667,0.2,1.13333333333,0.6
IND_17_2016,IND,1,JAX,1,7,8,0,13.1333333333,23.0666666667,36.2,0.640933333333,260.8,7.36,12.22,2.0,0.933333333333,93.6066666667,2.66666666667,17.2,13.4666666667,0.266666666667,0.2,16.1333333333,25.8,102.266666667,4.05333333333,0.8,5.93333333333,12.6,7.93333333333,1.73333333333,1.93333333333,0.8,38.3333333333,0.0,2.73333333333,2.73333333333,1.0,0.0,11.4,3.4,167.2,48.6933333333,12.2,2.13333333333,53.6,24.82,0.0666666666667,29.2,1.46666666667,12.1333333333,8.06666666667,0.0,9.33333333333,17.2666666667,24.8,54.0,40.3333333333,13.6666666667,2.06666666667,13.2,0.533333333333,0.0,0.866666666667,0.466666666667,0.0666666666667,3.66666666667,1.73333333333,3.2,0.0,12.4666666667,21.8,5.93333333333,13.4666666667,5.66666666667,12.8,0.434,0.466666666667,1.13333333333,0.333333333333,6.53333333333,2.4,56.5333333333,12.0666666667,25.8,363.066666667,102.266666667,4.05333333333,0.8,260.8,7.36,12.22,2.0,53.6,12.1333333333,56.5333333333,15.6,-0.333333333333,0.533333333333,0.466666666667,0.933333333333,0.4,3,12,0,16.6666666667,22.9333333333,39.1333333333,0.5806,229.333333333,5.82,10.4866666667,1.53333333333,1.06666666667,76.4933333333,2.13333333333,12.2666666667,12.8,0.266666666667,0.2,18.6,24.1333333333,96.6,4.05333333333,0.466666666667,4.53333333333,14.6,6.8,1.66666666667,2.0,0.673333333333,35.7333333333,0.133333333333,1.8,2.0,0.933333333333,0.0,13.5333333333,4.86666666667,226.733333333,46.98,12.5333333333,2.33333333333,56.1333333333,23.36,0.0666666666667,26.6,2.53333333333,14.8,5.56666666667,0.0,9.93333333333,17.9333333333,25.0666666667,53.2,42.8666666667,10.3333333333,1.93333333333,10.1333333333,0.4,0.0666666666667,0.666666666667,0.333333333333,0.0,3.13333333333,3.26666666667,6.53333333333,0.0,15.5333333333,19.8666666667,4.53333333333,12.8,4.93333333333,13.8,0.346,0.466666666667,1.06666666667,0.25,8.06666666667,2.53333333333,74.9333333333,18.0,19.8666666667,325.933333333,96.6,4.05333333333,0.466666666667,229.333333333,5.82,10.4866666667,1.53333333333,56.1333333333,14.8,74.9333333333,19.0,-1.06666666667,0.4,0.333333333333,1.06666666667,0.733333333333
MIA_17_2016,MIA,1,NE,0,10,5,0,18.6,19.4666666667,29.5333333333,0.655533333333,219.666666667,7.67333333333,12.6,1.66666666667,0.933333333333,93.5333333333,2.0,14.4,10.2666666667,0.333333333333,0.133333333333,16.5333333333,25.4666666667,116.6,4.38666666667,0.933333333333,5.8,17.8,5.8,1.06666666667,1.4,0.651133333333,23.6666666667,0.133333333333,2.6,2.66666666667,0.92,0.0,17.5333333333,5.66666666667,252.333333333,44.0533333333,12.1333333333,2.2,55.9333333333,23.1333333333,0.0666666666667,30.7333333333,2.26666666667,20.9333333333,8.72666666667,0.0666666666667,12.8,14.7333333333,23.0,62.4666666667,39.9333333333,22.5333333333,2.2,15.0666666667,1.06666666667,0.0666666666667,1.06666666667,0.6,0.0,4.8,3.13333333333,8.0,0.0,18.6666666667,17.4666666667,5.8,10.2666666667,4.13333333333,11.7333333333,0.351333333333,0.0,0.266666666667,0.0,7.73333333333,1.4,71.2,13.5333333333,23.2666666667,336.266666667,116.6,4.38666666667,0.933333333333,219.666666667,7.67333333333,12.6,1.66666666667,55.9333333333,20.9333333333,71.2,12.5333333333,0.266666666667,1.06666666667,0.6,0.933333333333,0.466666666667,13,2,0,12.4666666667,22.8666666667,34.4,0.663133333333,268.8,7.78,12.1866666667,1.93333333333,0.133333333333,106.026666667,1.6,9.86666666667,12.7333333333,0.4,0.0666666666667,12.6,30.2,116.8,3.87333333333,1.2,6.73333333333,12.3333333333,7.86666666667,1.66666666667,1.93333333333,0.716666666667,31.4,0.0,2.86666666667,3.06666666667,0.883333333333,0.0,16.6,4.6,204.733333333,44.26,15.4666666667,1.8,34.3333333333,17.9,0.0,16.5333333333,2.93333333333,20.6,7.30666666667,0.0,9.33333333333,9.2,15.7333333333,56.6,35.0,21.6,2.26666666667,15.1333333333,0.8,0.0,0.933333333333,0.6,0.0,4.46666666667,1.73333333333,4.0,0.2,11.4,21.9333333333,6.73333333333,12.7333333333,6.46666666667,14.3333333333,0.449333333333,0.533333333333,0.8,0.378,5.73333333333,2.46666666667,50.3333333333,9.8,27.0666666667,385.6,116.8,3.87333333333,1.2,268.8,7.78,12.1866666667,1.93333333333,34.3333333333,20.6,50.3333333333,10.8666666667,0.666666666667,0.8,0.6,0.133333333333,0.6
SD_17_2016,SD,1,KC,0,5,10,0,12.8666666667,21.8,36.1333333333,0.6136,261.933333333,7.35333333333,12.6466666667,2.06666666667,1.26666666667,89.28,2.4,12.5333333333,13.2,0.466666666667,0.333333333333,19.0,24.8,92.0666666667,3.51333333333,0.666666666667,5.46666666667,13.9333333333,7.4,1.6,2.0,0.733333333333,29.9333333333,0.0666666666667,2.6,2.86666666667,0.886666666667,0.2,15.1333333333,3.86666666667,178.8,44.1533333333,19.4666666667,1.6,28.0666666667,13.2866666667,0.0,14.5333333333,2.13333333333,14.1333333333,6.12666666667,0.0,9.2,17.9333333333,25.7333333333,55.4,42.2,13.2,2.26666666667,15.2,1.13333333333,0.133333333333,0.933333333333,0.666666666667,0.133333333333,5.6,3.46666666667,8.4,0.0666666666667,14.8666666667,20.9333333333,5.46666666667,13.2,5.46666666667,12.6666666667,0.425333333333,0.266666666667,0.666666666667,0.2,6.46666666667,2.26666666667,48.6666666667,13.4,25.5333333333,354.0,92.0666666667,3.51333333333,0.666666666667,261.933333333,7.35333333333,12.6466666667,2.06666666667,28.0666666667,14.1333333333,48.6666666667,14.8666666667,-0.4,1.13333333333,0.666666666667,1.26666666667,0.933333333333,11,4,0,17.2,22.9333333333,34.5333333333,0.6742,231.866666667,7.01333333333,10.8133333333,1.13333333333,0.466666666667,92.14,2.06666666667,11.4666666667,12.0,0.333333333333,0.2,15.9333333333,25.4,109.666666667,4.30666666667,0.933333333333,5.4,13.3333333333,7.73333333333,1.86666666667,2.13333333333,0.738933333333,32.4,0.0,2.13333333333,2.33333333333,0.811133333333,0.0666666666667,16.0666666667,5.0,225.533333333,44.7266666667,14.0666666667,2.53333333333,58.8,21.5866666667,0.0666666666667,24.6666666667,2.6,33.1333333333,13.7266666667,0.0666666666667,22.8,11.4666666667,18.9333333333,53.4666666667,42.6,10.8666666667,1.86666666667,10.8,1.06666666667,0.266666666667,1.06666666667,1.0,0.0666666666667,6.53333333333,2.4,4.66666666667,0.0666666666667,17.4,18.6,5.4,12.0,4.86666666667,13.4,0.361333333333,0.666666666667,0.933333333333,0.411333333333,7.0,1.2,55.2666666667,14.5333333333,23.4666666667,341.533333333,109.666666667,4.30666666667,0.933333333333,231.866666667,7.01333333333,10.8133333333,1.13333333333,58.8,33.1333333333,55.2666666667,10.5333333333,1.0,1.06666666667,1.0,0.466666666667,0.6
LA_17_2016,LA,1,ARZ,0,4,11,0,21.6,19.6666666667,33.8666666667,0.578066666667,192.0,5.70666666667,10.7533333333,0.933333333333,1.2,69.2533333333,2.8,19.3333333333,9.73333333333,0.533333333333,0.2,20.3333333333,23.5333333333,80.0,3.36666666667,0.6,4.4,20.8,4.93333333333,1.13333333333,1.33333333333,0.588866666667,27.2,0.0,1.53333333333,1.53333333333,0.733333333333,0.0,10.2,6.06666666667,289.533333333,48.3133333333,11.2666666667,2.86666666667,69.9333333333,23.2866666667,0.0,28.6,3.06666666667,23.4,8.51333333333,0.0,14.5333333333,15.6666666667,23.3333333333,55.8,42.2,13.6,2.0,12.8666666667,0.533333333333,0.0,0.733333333333,0.533333333333,0.0666666666667,4.6,3.8,8.53333333333,0.0,21.9333333333,15.7333333333,4.4,9.73333333333,4.33333333333,13.2666666667,0.324666666667,0.466666666667,1.2,0.344666666667,7.8,1.6,68.6666666667,21.9333333333,14.5333333333,272.0,80.0,3.36666666667,0.6,192.0,5.70666666667,10.7533333333,0.933333333333,69.9333333333,23.4,68.6666666667,16.8666666667,-0.666666666667,0.533333333333,0.533333333333,1.2,0.533333333333,6,8,1,12.5333333333,24.0666666667,40.2666666667,0.592533333333,258.4,6.44,11.7333333333,1.66666666667,1.0,83.5,2.66666666667,19.0666666667,14.2666666667,0.6,0.2,14.8,25.0,109.866666667,4.4,1.26666666667,6.26666666667,16.7333333333,6.13333333333,1.2,1.66666666667,0.611133333333,30.7333333333,0.0666666666667,2.53333333333,2.8,0.8422,0.0666666666667,23.0,5.06666666667,208.133333333,40.9533333333,17.4666666667,1.66666666667,36.2666666667,15.3866666667,0.0,18.4666666667,2.26666666667,13.6,6.00666666667,0.0,9.53333333333,16.3333333333,23.7333333333,54.3333333333,42.6,11.7333333333,2.73333333333,20.1333333333,0.8,0.0666666666667,1.13333333333,0.866666666667,0.0666666666667,4.13333333333,3.73333333333,8.26666666667,0.133333333333,9.0,23.1333333333,6.26666666667,14.2666666667,5.53333333333,13.3333333333,0.407333333333,0.266666666667,0.533333333333,0.233333333333,6.66666666667,2.6,55.8666666667,12.9333333333,24.9333333333,368.266666667,109.866666667,4.4,1.26666666667,258.4,6.44,11.7333333333,1.66666666667,36.2666666667,13.6,55.8666666667,14.1333333333,-0.0666666666667,0.8,0.866666666667,1.0,0.733333333333
DEN_17_2016,DEN,1,OAK,1,8,7,0,16.8666666667,21.4666666667,36.2,0.5922,231.933333333,6.47333333333,11.6933333333,1.2,0.666666666667,81.9066666667,2.66666666667,15.2666666667,11.5333333333,0.333333333333,0.133333333333,18.3333333333,24.6666666667,89.4,3.56666666667,0.666666666667,4.73333333333,13.6666666667,7.53333333333,1.86666666667,2.13333333333,0.858933333333,37.4666666667,0.0,1.93333333333,2.0,0.911133333333,0.0666666666667,14.9333333333,5.6,256.266666667,45.7333333333,18.8,1.26666666667,30.4666666667,11.0333333333,0.0,12.8666666667,2.2,17.7333333333,8.7,0.0,11.6666666667,11.1333333333,19.4,58.2666666667,42.4,15.8666666667,2.66666666667,14.7333333333,0.866666666667,0.2,0.866666666667,0.733333333333,0.0666666666667,5.33333333333,1.4,2.93333333333,0.0,17.6666666667,18.1333333333,4.73333333333,11.5333333333,4.66666666667,13.6,0.334666666667,0.533333333333,0.933333333333,0.266666666667,7.6,1.86666666667,62.8,17.1333333333,20.6,321.333333333,89.4,3.56666666667,0.666666666667,231.933333333,6.47333333333,11.6933333333,1.2,30.4666666667,17.7333333333,62.8,13.9333333333,0.0,0.866666666667,0.733333333333,0.666666666667,0.933333333333,12,3,0,14.6,23.9333333333,37.6,0.635333333333,259.133333333,6.86,10.9866666667,1.86666666667,0.4,95.2733333333,1.06666666667,5.26666666667,12.7333333333,0.133333333333,0.133333333333,12.7333333333,27.8666666667,124.333333333,4.36666666667,1.13333333333,6.4,13.0,8.26666666667,1.93333333333,2.33333333333,0.6922,33.2,0.0,2.46666666667,2.6,0.973333333333,0.0666666666667,9.4,4.86666666667,232.333333333,48.2466666667,16.8,1.73333333333,35.6,16.4066666667,0.0,18.8,2.6,24.1333333333,7.79333333333,0.0,10.2,16.3333333333,24.0666666667,50.6666666667,40.0666666667,10.6,1.66666666667,9.8,1.0,0.0666666666667,1.26666666667,0.933333333333,0.0,4.73333333333,1.66666666667,3.26666666667,0.0,12.4666666667,21.5333333333,6.4,12.7333333333,5.4,13.8,0.388,0.4,0.8,0.288666666667,8.93333333333,2.4,75.0666666667,10.2666666667,27.3333333333,383.466666667,124.333333333,4.36666666667,1.13333333333,259.133333333,6.86,10.9866666667,1.86666666667,35.6,24.1333333333,75.0666666667,8.33333333333,1.2,1.0,0.933333333333,0.4,0.333333333333
WSH_17_2016,WSH,1,NYG,0,8,6,1,9.33333333333,25.6666666667,38.1333333333,0.670533333333,300.8,8.04,12.5666666667,1.6,0.666666666667,99.5533333333,1.26666666667,9.93333333333,14.1333333333,0.4,0.133333333333,16.0,24.2666666667,110.533333333,4.38666666667,1.13333333333,5.86666666667,10.5333333333,8.93333333333,2.2,2.66666666667,0.8,37.6666666667,0.0,2.33333333333,2.53333333333,0.883333333333,0.0,19.4,2.8,124.066666667,42.8733333333,14.4,1.8,38.0,19.9866666667,0.0,20.6,1.6,20.2666666667,10.5533333333,0.0666666666667,16.5333333333,16.6,24.2666666667,60.7333333333,43.0,17.7333333333,2.46666666667,16.2666666667,0.866666666667,0.0,1.13333333333,0.533333333333,0.0,4.8,2.66666666667,6.13333333333,0.0,11.4,21.9333333333,5.86666666667,14.1333333333,5.73333333333,12.4666666667,0.448,0.466666666667,0.933333333333,0.366666666667,7.0,1.93333333333,57.8,12.4666666667,25.7333333333,411.333333333,110.533333333,4.38666666667,1.13333333333,300.8,8.04,12.5666666667,1.6,38.0,20.2666666667,57.8,13.0,0.2,0.866666666667,0.533333333333,0.666666666667,0.533333333333,10,5,0,15.6,24.0,38.0666666667,0.630466666667,247.2,6.53333333333,10.78,1.73333333333,1.06666666667,87.5666666667,1.4,9.26666666667,12.0,0.466666666667,0.266666666667,19.3333333333,23.8666666667,83.4,3.52,0.333333333333,4.53333333333,18.3333333333,5.8,1.26666666667,1.33333333333,0.65,26.5333333333,0.0,2.0,2.26666666667,0.916666666667,0.0,11.8666666667,5.66666666667,262.266666667,47.0666666667,13.8666666667,2.06666666667,49.2666666667,18.82,0.0,23.0666666667,2.6,15.2666666667,6.48,0.0,9.0,9.6,18.2666666667,62.5333333333,44.8,17.7333333333,2.06666666667,13.4,1.0,0.0666666666667,1.0,0.466666666667,0.0666666666667,6.33333333333,2.46666666667,5.0,0.0,19.0,18.1333333333,4.53333333333,12.0,4.8,13.4666666667,0.354666666667,0.6,1.2,0.266666666667,5.53333333333,1.6,54.3333333333,18.3333333333,19.4,330.6,83.4,3.52,0.333333333333,247.2,6.53333333333,10.78,1.73333333333,49.2666666667,15.2666666667,54.3333333333,15.2,-0.333333333333,1.0,0.466666666667,1.06666666667,0.733333333333
SF_17_2016,SF,1,SEA,0,2,13,0,22.8,18.0,31.2666666667,0.565,181.333333333,5.56,10.84,1.33333333333,0.666666666667,77.66,2.8,15.4,9.66666666667,0.4,0.0666666666667,10.8,28.4666666667,130.466666667,4.71333333333,0.866666666667,7.26666666667,18.8,5.6,1.2,1.4,0.655533333333,28.1333333333,0.0,2.0,2.06666666667,0.9,0.0,18.4666666667,6.26666666667,274.2,43.9733333333,17.0666666667,2.2,43.6666666667,18.0866666667,0.0,20.7333333333,1.4,11.6666666667,8.74666666667,0.0,10.6,22.2666666667,30.3333333333,62.0666666667,45.6666666667,16.4,2.06666666667,10.2666666667,0.666666666667,0.0,1.0,0.666666666667,0.0,4.66666666667,2.93333333333,18.8,0.0,17.9333333333,18.2,7.26666666667,9.66666666667,5.06666666667,14.0666666667,0.354,0.533333333333,1.06666666667,0.433333333333,6.33333333333,1.26666666667,53.7333333333,18.5333333333,19.0666666667,311.8,130.466666667,4.71333333333,0.866666666667,181.333333333,5.56,10.84,1.33333333333,43.6666666667,11.6666666667,53.7333333333,13.8666666667,-0.2,0.666666666667,0.666666666667,0.666666666667,0.866666666667,9,5,1,13.2,23.0,35.2666666667,0.655933333333,255.666666667,7.37333333333,12.0,1.46666666667,0.8,93.62,2.66666666667,19.1333333333,12.6666666667,0.333333333333,0.0,16.8,25.2,100.266666667,3.92666666667,0.8,5.33333333333,14.0,7.66666666667,1.93333333333,2.2,0.900066666667,38.9333333333,0.0666666666667,1.86666666667,2.2,0.6334,0.266666666667,18.0666666667,4.53333333333,196.133333333,43.1466666667,12.7333333333,2.2,51.7333333333,21.4,0.0,23.6666666667,1.93333333333,16.2,6.16,0.0,11.9333333333,10.2666666667,17.9333333333,62.0666666667,34.0666666667,28.0,2.46666666667,16.5333333333,0.733333333333,0.0,0.866666666667,0.4,0.0666666666667,4.53333333333,2.93333333333,7.06666666667,0.0666666666667,15.2,19.6666666667,5.33333333333,12.6666666667,5.06666666667,13.0,0.382,0.266666666667,0.666666666667,0.178,7.53333333333,1.66666666667,62.4,15.6,21.9333333333,355.933333333,100.266666667,3.92666666667,0.8,255.666666667,7.37333333333,12.0,1.46666666667,51.7333333333,16.2,62.4,13.4,-0.0666666666667,0.733333333333,0.4,0.8,0.4
